Timestamp,Frame,Temperature,Relay Activated,Buzzer Activated,SMS Sent 
20241109_000126,None,35.20,True,False,False
20241109_000126,None,35.20,True,False,False
20241109_000126,None,35.20,True,True,True
20241109_000126,None,35.20,True,False,False
20241109_000126,None,35.20,True,False,False
20241109_000127,None,35.20,True,False,False
20241109_000127,None,35.20,True,True,True
20241109_000127,None,35.10,True,False,False
20241109_000127,None,35.10,True,True,True
20241109_000127,None,35.20,True,False,False
20241109_000127,None,35.20,True,True,True
20241109_000127,None,35.20,True,False,False
20241109_000127,None,35.20,True,True,True
20241109_000127,None,35.20,True,False,False
20241109_000127,None,35.20,True,True,True
20241109_000128,None,35.20,True,False,False
20241109_000128,None,35.20,True,True,True
20241109_000128,None,35.20,True,False,False
20241109_000128,None,35.20,True,True,True
20241109_000128,None,35.20,True,False,False
20241109_000128,None,35.20,True,True,True
20241109_000128,None,35.20,True,False,False
20241109_000128,None,35.20,True,False,False
20241109_000128,None,35.20,True,False,False
20241109_000128,None,35.20,True,True,True
20241109_000129,None,35.20,True,False,False
20241109_000129,None,35.20,True,True,True
20241109_000129,None,35.70,True,False,False
20241109_000129,None,28.20,True,False,False
20241109_000129,None,31.48,False,False,False
20241109_000129,None,N/A,False,False,False
20241109_000129,None,32.00,False,False,False
20241109_000129,None,31.88,False,False,False
20241109_000129,None,24.80,False,False,False
20241109_000129,None,N/A,False,False,False
20241109_000130,None,31.48,False,False,False
20241109_000130,None,32.00,False,False,False
20241109_000130,None,32.40,False,False,False
20241109_000130,None,N/A,False,False,False
20241109_000130,None,32.40,False,False,False
20241109_000130,None,32.00,False,False,False
20241109_000130,None,31.48,False,False,False
20241109_000130,None,35.10,False,False,False
20241109_000130,None,31.88,True,False,False
20241109_000130,None,N/A,False,False,False
20241109_000131,None,32.00,False,False,False
20241109_000131,None,N/A,False,False,False
20241109_000131,None,32.00,False,False,False
20241109_000131,None,N/A,False,False,False
20241109_000131,None,32.00,False,False,False
20241109_000131,None,N/A,False,False,False
20241109_000131,None,32.00,False,False,False
20241109_000131,None,N/A,False,False,False
20241109_000131,None,31.88,False,False,False
20241109_000131,None,N/A,False,False,False
20241109_000132,None,31.88,False,False,False
20241109_000132,None,N/A,False,False,False
20241109_000132,None,31.88,False,False,False
20241109_000132,None,N/A,False,False,False
20241109_000132,None,31.68,False,False,False
20241109_000132,None,31.32,False,False,False
20241109_000132,None,31.68,False,False,False
20241109_000132,None,N/A,False,False,False
20241109_000132,None,31.48,False,False,False
20241109_000132,None,N/A,False,False,False
20241109_000133,None,N/A,False,False,False
20241109_000134,None,31.48,False,False,False
20241109_000134,None,N/A,False,False,False
20241109_000135,None,31.88,False,False,False
20241109_000135,None,N/A,False,False,False
20241109_000135,None,20.20,False,False,False
20241109_000135,None,N/A,False,False,False
20241109_000135,None,19.57,False,False,False
20241109_000135,None,N/A,False,False,False
20241109_000135,None,20.60,False,False,False
20241109_000135,None,N/A,False,False,False
20241109_000135,None,32.00,False,False,False
20241109_000135,None,N/A,False,False,False
20241109_000136,None,32.00,False,False,False
20241109_000136,None,N/A,False,False,False
20241109_000213,None,35.65,False,False,False
20241109_000213,None,35.65,True,True,True
20241109_000213,None,36.36,True,False,False
20241109_000213,None,36.36,True,True,True
20241109_000213,None,34.20,True,False,False
20241109_000213,None,N/A,False,False,False
20241109_000213,None,34.40,False,False,False
20241109_000213,None,N/A,False,False,False
20241109_000213,None,34.20,False,False,False
20241109_000213,None,N/A,False,False,False
20241109_000214,None,34.20,False,False,False
20241109_000214,None,N/A,False,False,False
20241109_000214,None,34.00,False,False,False
20241109_000214,None,N/A,False,False,False
20241109_000214,None,34.00,False,False,False
20241109_000214,None,N/A,False,False,False
20241109_000214,None,34.20,False,False,False
20241109_000214,None,N/A,False,False,False
20241109_000214,None,34.20,False,False,False
20241109_000214,None,N/A,False,False,False
20241109_000214,None,34.20,False,False,False
20241109_000214,None,N/A,False,False,False
20241109_000215,None,33.20,False,False,False
20241109_000215,None,N/A,False,False,False
20241109_000215,None,34.00,False,False,False
20241109_000215,None,N/A,False,False,False
20241109_000215,None,34.00,False,False,False
20241109_000215,None,N/A,False,False,False
20241109_000215,None,34.00,False,False,False
20241109_000215,None,N/A,False,False,False
20241109_000215,None,34.00,False,False,False
20241109_000215,None,N/A,False,False,False
20241109_000216,None,33.60,False,False,False
20241109_000216,None,N/A,False,False,False
20241109_000216,None,33.60,False,False,False
20241109_000216,None,N/A,False,False,False
20241109_000216,None,33.60,False,False,False
20241109_000216,None,N/A,False,False,False
20241109_000216,None,33.60,False,False,False
20241109_000216,None,N/A,False,False,False
20241109_000216,None,33.60,False,False,False
20241109_000216,None,N/A,False,False,False
20241109_000216,None,33.60,False,False,False
20241109_000216,None,N/A,False,False,False
20241109_000217,None,33.60,False,False,False
20241109_000217,None,30.56,False,False,False
20241109_000217,None,N/A,False,False,False
20241109_000217,None,N/A,False,False,False
20241109_000219,None,34.90,False,False,False
20241109_000219,None,N/A,False,False,False
20241109_000219,None,34.90,False,False,False
20241109_000219,None,N/A,False,False,False
20241109_000219,None,34.70,False,False,False
20241109_000219,None,N/A,False,False,False
20241109_000220,None,34.70,False,False,False
20241109_000220,None,N/A,False,False,False
20241109_000220,None,34.90,False,False,False
20241109_000220,None,34.70,False,False,False
20241109_000220,None,34.50,False,False,False
20241109_000220,None,N/A,False,False,False
20241109_000220,None,34.50,False,False,False
20241109_000220,None,N/A,False,False,False
20241109_000220,None,34.50,False,False,False
20241109_000220,None,N/A,False,False,False
20241109_000221,None,34.50,False,False,False
20241109_000221,None,N/A,False,False,False
20241109_000221,None,35.65,False,False,False
20241109_000221,None,35.45,False,False,False
20241109_000221,None,36.00,True,False,False
20241109_000221,None,36.00,True,True,True
20241109_000221,None,34.90,True,False,False
20241109_000221,None,N/A,False,False,False
20241109_000221,None,34.90,False,False,False
20241109_000221,None,N/A,False,False,False
20241109_000221,None,34.90,False,False,False
20241109_000221,None,N/A,False,False,False
20241109_000222,None,34.90,False,False,False
20241109_000222,None,N/A,False,False,False
20241109_000222,None,34.40,False,False,False
20241109_000222,None,N/A,False,False,False
20241109_000222,None,34.40,False,False,False
20241109_000222,None,N/A,False,False,False
20241109_000222,None,34.60,False,False,False
20241109_000222,None,32.00,False,False,False
20241109_000222,None,N/A,False,False,False
20241109_000222,None,N/A,False,False,False
20241109_000222,None,34.40,False,False,False
20241109_000222,None,N/A,False,False,False
20241109_000223,None,35.30,False,False,False
20241109_000223,None,35.30,True,True,True
20241109_000223,None,34.40,False,False,False
20241109_000223,None,N/A,False,False,False
20241109_000223,None,34.20,False,False,False
20241109_000223,None,N/A,False,False,False
20241109_000223,None,36.80,False,False,False
20241109_000223,None,35.20,False,False,False
20241109_000223,None,36.80,True,True,True
20241109_000223,None,35.20,True,True,True
20241109_000223,None,36.80,False,False,False
20241109_000223,None,36.80,True,True,True
20241109_000223,None,34.20,False,False,False
20241109_000223,None,N/A,False,False,False
20241109_000224,None,34.40,False,False,False
20241109_000224,None,N/A,False,False,False
20241109_000224,None,34.20,False,False,False
20241109_000224,None,N/A,False,False,False
20241109_000224,None,34.40,False,False,False
20241109_000224,None,35.15,False,False,False
20241109_000224,None,N/A,False,False,False
20241109_000224,None,35.15,True,True,True
20241109_000224,None,34.00,False,False,False
20241109_000224,None,N/A,False,False,False
20241109_000224,None,34.50,False,False,False
20241109_000224,None,N/A,False,False,False
20241109_000225,None,34.70,False,False,False
20241109_000225,None,N/A,False,False,False
20241109_000225,None,34.60,False,False,False
20241109_000225,None,N/A,False,False,False
20241109_000225,None,34.50,False,False,False
20241109_000225,None,N/A,False,False,False
20241109_000225,None,34.70,False,False,False
20241109_000225,None,35.15,False,False,False
20241109_000225,None,N/A,False,False,False
20241109_000225,None,35.15,True,True,True
20241109_000225,None,34.70,False,False,False
20241109_000225,None,35.15,False,False,False
20241109_000225,None,N/A,False,False,False
20241109_000225,None,35.15,True,True,True
20241109_000225,None,34.90,False,False,False
20241109_000225,None,N/A,False,False,False
20241109_000226,None,34.90,False,False,False
20241109_000226,None,N/A,False,False,False
20241109_000226,None,34.70,False,False,False
20241109_000226,None,N/A,False,False,False
20241109_000226,None,34.70,False,False,False
20241109_000226,None,N/A,False,False,False
20241109_000226,None,34.70,False,False,False
20241109_000226,None,35.20,False,False,False
20241109_000226,None,N/A,False,False,False
20241109_000226,None,35.20,True,True,True
20241109_000226,None,34.70,True,False,False
20241109_000226,None,N/A,False,False,False
20241109_000227,None,34.40,False,False,False
20241109_000227,None,N/A,False,False,False
20241109_000227,None,34.70,False,False,False
20241109_000227,None,N/A,False,False,False
20241109_000227,None,34.50,False,False,False
20241109_000227,None,N/A,False,False,False
20241109_000227,None,34.40,False,False,False
20241109_000227,None,N/A,False,False,False
20241109_000227,None,34.60,False,False,False
20241109_000227,None,N/A,False,False,False
20241109_000227,None,34.60,False,False,False
20241109_000227,None,N/A,False,False,False
20241109_000228,None,34.70,False,False,False
20241109_000228,None,N/A,False,False,False
20241109_000228,None,34.70,False,False,False
20241109_000228,None,N/A,False,False,False
20241109_000228,None,34.70,False,False,False
20241109_000228,None,33.20,False,False,False
20241109_000228,None,N/A,False,False,False
20241109_000228,None,N/A,False,False,False
20241109_000228,None,34.00,False,False,False
20241109_000228,None,N/A,False,False,False
20241109_000228,None,34.50,False,False,False
20241109_000228,None,N/A,False,False,False
20241109_000229,None,34.50,False,False,False
20241109_000229,None,N/A,False,False,False
20241109_000229,None,34.50,False,False,False
20241109_000229,None,N/A,False,False,False
20241109_000229,None,34.40,False,False,False
20241109_000229,None,N/A,False,False,False
20241109_000229,None,34.50,False,False,False
20241109_000229,None,N/A,False,False,False
20241109_000229,None,34.50,False,False,False
20241109_000229,None,N/A,False,False,False
20241109_000229,None,34.40,False,False,False
20241109_000229,None,N/A,False,False,False
20241109_000230,None,34.40,False,False,False
20241109_000230,None,N/A,False,False,False
20241109_000230,None,34.40,False,False,False
20241109_000230,None,N/A,False,False,False
20241109_000230,None,34.40,False,False,False
20241109_000230,None,N/A,False,False,False
20241109_000230,None,34.20,False,False,False
20241109_000230,None,N/A,False,False,False
20241109_000230,None,34.40,False,False,False
20241109_000230,None,N/A,False,False,False
20241109_000231,None,34.40,False,False,False
20241109_000231,None,N/A,False,False,False
20241109_000231,None,34.40,False,False,False
20241109_000231,None,N/A,False,False,False
20241109_000231,None,34.40,False,False,False
20241109_000231,None,34.50,False,False,False
20241109_000231,None,36.48,False,False,False
20241109_000231,None,36.48,True,True,True
20241109_000232,None,36.80,True,False,False
20241109_000232,None,36.80,True,True,True
20241109_000232,None,30.00,False,False,False
20241109_000232,None,N/A,False,False,False
20241109_000240,None,N/A,False,False,False
20241109_000241,None,35.65,False,False,False
20241109_000241,None,35.65,True,True,True
20241109_000241,None,N/A,False,False,False
20241109_000707,None,35.70,False,False,False
20241109_000707,None,N/A,False,False,False
20241109_000708,None,35.30,False,False,False
20241109_000708,None,N/A,False,False,False
20241109_000708,None,35.45,False,False,False
20241109_000708,None,N/A,False,False,False
20241109_000709,None,35.70,False,False,False
20241109_000709,None,N/A,False,False,False
20241109_000710,None,35.70,False,False,False
20241109_000710,None,N/A,False,False,False
20241109_000710,None,35.70,False,False,False
20241109_000710,None,N/A,False,False,False
20241109_000710,None,35.70,False,False,False
20241109_000710,None,N/A,False,False,False
20241109_000710,None,35.40,False,False,False
20241109_000710,None,N/A,False,False,False
20241109_000710,None,35.45,False,False,False
20241109_000710,None,N/A,False,False,False
20241109_000710,None,35.20,False,False,False
20241109_000710,None,N/A,False,False,False
20241109_000711,None,35.20,False,False,False
20241109_000711,None,N/A,False,False,False
20241109_000711,None,35.20,False,False,False
20241109_000711,None,N/A,False,False,False
20241109_000711,None,35.15,False,False,False
20241109_000711,None,N/A,False,False,False
20241109_000711,None,35.15,False,False,False
20241109_000711,None,N/A,False,False,False
20241109_000711,None,34.40,False,False,False
20241109_000711,None,N/A,False,False,False
20241109_000712,None,33.60,False,False,False
20241109_000712,None,N/A,False,False,False
20241109_000712,None,32.00,False,False,False
20241109_000712,None,32.00,False,False,False
20241109_000712,None,31.88,False,False,False
20241109_000712,None,31.88,False,False,False
20241109_000713,None,31.48,False,False,False
20241109_000713,None,31.48,False,False,False
20241109_000713,None,30.44,False,False,False
20241109_000713,None,30.04,False,False,False
20241109_000713,None,29.40,False,False,False
20241109_000714,None,29.40,False,False,False
20241109_000714,None,29.40,False,False,False
20241109_000714,None,28.80,False,False,False
20241109_000714,None,32.00,False,False,False
20241109_000719,None,35.15,False,False,False
20241109_000719,None,35.15,True,True,True
20241109_000719,None,35.15,True,False,False
20241109_000719,None,35.15,True,True,True
20241109_000719,None,35.15,True,False,False
20241109_000719,None,35.15,True,True,True
20241109_000719,None,35.00,True,False,False
20241109_000720,None,34.90,False,False,False
20241109_000720,None,35.00,False,False,False
20241109_000720,None,35.45,False,False,False
20241109_000720,None,35.45,True,True,True
20241109_000720,None,35.20,False,False,False
20241109_000720,None,35.20,True,True,True
20241109_000720,None,35.15,False,False,False
20241109_000720,None,35.15,True,True,True
20241109_000720,None,35.15,False,False,False
20241109_000720,None,30.28,False,False,False
20241109_000721,None,35.05,False,False,False
20241109_000721,None,30.32,False,False,False
20241109_000721,None,34.80,False,False,False
20241109_000721,None,29.80,False,False,False
20241109_000721,None,31.64,False,False,False
20241109_000721,None,35.20,False,False,False
20241109_000721,None,N/A,False,False,False
20241109_000721,None,25.60,False,False,False
20241109_000721,None,35.20,False,False,False
20241109_000721,None,35.20,False,False,False
20241109_000721,None,35.20,True,True,True
20241109_000721,None,35.15,False,False,False
20241109_000721,None,35.15,True,True,True
20241109_000722,None,35.45,False,False,False
20241109_000722,None,35.45,True,True,True
20241109_000722,None,35.40,False,False,False
20241109_000722,None,35.40,True,True,True
20241109_000722,None,33.80,False,False,False
20241109_000722,None,35.55,False,False,False
20241109_000722,None,35.55,True,True,True
20241109_000722,None,35.55,False,False,False
20241109_000722,None,35.55,True,True,True
20241109_000722,None,35.45,False,False,False
20241109_000722,None,35.45,True,True,True
20241109_000723,None,35.45,False,False,False
20241109_000723,None,35.45,True,True,True
20241109_000723,None,35.20,False,False,False
20241109_000723,None,35.20,True,True,True
20241109_000723,None,19.71,False,False,False
20241109_000723,None,35.20,False,False,False
20241109_000723,None,N/A,False,False,False
20241109_000723,None,34.00,False,False,False
20241109_000723,None,32.40,False,False,False
20241109_000723,None,33.20,False,False,False
20241109_000724,None,33.20,False,False,False
20241109_000724,None,33.20,False,False,False
20241109_000724,None,33.20,False,False,False
20241109_000724,None,33.20,False,False,False
20241109_000724,None,32.80,False,False,False
20241109_000724,None,32.00,False,False,False
20241109_000725,None,32.00,False,False,False
20241109_000725,None,36.36,False,False,False
20241109_000725,None,36.36,True,True,True
20241109_000725,None,27.00,True,False,False
20241109_000725,None,36.48,False,False,False
20241109_000725,None,36.48,True,True,True
20241109_000725,None,36.48,False,False,False
20241109_000725,None,36.48,True,True,True
20241109_000726,None,32.60,False,False,False
20241109_000726,None,34.40,False,False,False
20241109_000726,None,30.04,False,False,False
20241109_000726,None,36.48,False,False,False
20241109_000726,None,34.30,False,False,False
20241109_000726,None,36.36,False,False,False
20241109_000726,None,36.36,True,True,True
20241109_000726,None,35.70,False,False,False
20241109_000726,None,35.70,True,True,True
20241109_000727,None,35.10,False,False,False
20241109_000727,None,35.10,True,True,True
20241109_000727,None,35.90,False,False,False
20241109_000727,None,35.90,True,True,True
20241109_000727,None,35.30,False,False,False
20241109_000727,None,35.30,True,True,True
20241109_000727,None,35.75,False,False,False
20241109_000727,None,35.75,True,True,True
20241109_000727,None,35.25,False,False,False
20241109_000727,None,35.25,True,True,True
20241109_000727,None,35.65,False,False,False
20241109_000727,None,35.65,True,True,True
20241109_000728,None,35.55,False,False,False
20241109_000728,None,35.55,True,True,True
20241109_000728,None,35.60,False,False,False
20241109_000728,None,35.60,True,True,True
20241109_000728,None,35.60,False,False,False
20241109_000728,None,35.60,True,True,True
20241109_000728,None,35.30,False,False,False
20241109_000728,None,35.30,True,True,True
20241109_000728,None,35.80,False,False,False
20241109_000728,None,35.80,True,True,True
20241109_000728,None,32.60,False,False,False
20241109_000729,None,35.20,False,False,False
20241109_000729,None,19.71,False,False,False
20241109_000729,None,35.55,False,False,False
20241109_000729,None,20.80,False,False,False
20241109_000729,None,35.45,False,False,False
20241109_000729,None,35.45,True,True,True
20241109_000729,None,35.40,False,False,False
20241109_000729,None,35.40,True,True,True
20241109_000729,None,35.40,False,False,False
20241109_000729,None,35.40,True,True,True
20241109_000729,None,35.20,False,False,False
20241109_000729,None,35.20,True,True,True
20241109_000730,None,35.20,False,False,False
20241109_000730,None,35.20,True,True,True
20241109_000730,None,35.10,False,False,False
20241109_000730,None,35.10,True,True,True
20241109_000730,None,35.10,False,False,False
20241109_000730,None,35.10,True,True,True
20241109_000730,None,31.16,True,False,False
20241109_000730,None,27.20,True,False,False
20241109_000730,None,24.40,False,False,False
20241109_000730,None,35.20,False,False,False
20241109_000730,None,35.20,True,True,True
20241109_000730,None,24.00,False,False,False
20241109_000730,None,35.20,False,False,False
20241109_000730,None,35.20,True,True,True
20241109_000731,None,27.20,False,False,False
20241109_000731,None,35.20,False,False,False
20241109_000731,None,35.20,True,True,True
20241109_000731,None,25.00,False,False,False
20241109_000731,None,35.20,False,False,False
20241109_000731,None,35.20,True,True,True
20241109_000731,None,24.80,False,False,False
20241109_000731,None,26.60,False,False,False
20241109_000731,None,35.20,False,False,False
20241109_000731,None,35.20,True,True,True
20241109_000731,None,28.20,False,False,False
20241109_000731,None,35.20,False,False,False
20241109_000731,None,35.20,True,True,True
20241109_000731,None,31.08,False,False,False
20241109_000731,None,27.20,False,False,False
20241109_000732,None,31.96,False,False,False
20241109_000732,None,32.60,False,False,False
20241109_000732,None,21.40,False,False,False
20241109_000732,None,31.88,False,False,False
20241109_000732,None,32.00,False,False,False
20241109_000732,None,32.40,False,False,False
20241109_000732,None,27.00,False,False,False
20241109_000732,None,32.40,False,False,False
20241109_000733,None,32.40,False,False,False
20241109_000733,None,28.60,False,False,False
20241109_000733,None,33.20,False,False,False
20241109_000733,None,28.80,False,False,False
20241109_000733,None,33.20,False,False,False
20241109_000733,None,29.20,False,False,False
20241109_000733,None,33.20,False,False,False
20241109_000733,None,29.80,False,False,False
20241109_000733,None,32.80,False,False,False
20241109_000733,None,33.20,False,False,False
20241109_000734,None,32.80,False,False,False
20241109_000734,None,32.80,False,False,False
20241109_000734,None,32.40,False,False,False
20241109_000734,None,29.80,False,False,False
20241109_000734,None,32.80,False,False,False
20241109_000734,None,30.12,False,False,False
20241109_000734,None,32.80,False,False,False
20241109_000734,None,30.04,False,False,False
20241109_000734,None,32.80,False,False,False
20241109_000734,None,30.00,False,False,False
20241109_000735,None,32.40,False,False,False
20241109_000735,None,30.00,False,False,False
20241109_000735,None,32.40,False,False,False
20241109_000735,None,30.00,False,False,False
20241109_000735,None,33.20,False,False,False
20241109_000735,None,29.80,False,False,False
20241109_000735,None,33.20,False,False,False
20241109_000735,None,29.60,False,False,False
20241109_000735,None,33.20,False,False,False
20241109_000735,None,32.00,False,False,False
20241109_000735,None,30.00,False,False,False
20241109_000736,None,32.00,False,False,False
20241109_000736,None,30.00,False,False,False
20241109_000736,None,33.20,False,False,False
20241109_000736,None,30.00,False,False,False
20241109_000736,None,33.20,False,False,False
20241109_000736,None,33.20,False,False,False
20241109_000736,None,30.04,False,False,False
20241109_000736,None,32.40,False,False,False
20241109_000736,None,30.04,False,False,False
20241109_000736,None,32.40,False,False,False
20241109_000736,None,29.80,False,False,False
20241109_000737,None,33.20,False,False,False
20241109_000737,None,32.40,False,False,False
20241109_000737,None,30.00,False,False,False
20241109_000737,None,32.40,False,False,False
20241109_000737,None,30.04,False,False,False
20241109_000737,None,32.40,False,False,False
20241109_000737,None,30.04,False,False,False
20241109_000737,None,32.40,False,False,False
20241109_000737,None,30.04,False,False,False
20241109_000737,None,32.40,False,False,False
20241109_000737,None,30.04,False,False,False
20241109_000738,None,32.40,False,False,False
20241109_000738,None,29.80,False,False,False
20241109_000738,None,32.40,False,False,False
20241109_000738,None,30.12,False,False,False
20241109_000738,None,31.88,False,False,False
20241109_000738,None,30.20,False,False,False
20241109_000738,None,31.88,False,False,False
20241109_000738,None,29.80,False,False,False
20241109_000738,None,31.88,False,False,False
20241109_000738,None,30.00,False,False,False
20241109_000738,None,31.88,False,False,False
20241109_000738,None,31.88,False,False,False
20241109_000739,None,31.88,False,False,False
20241109_000739,None,31.88,False,False,False
20241109_000739,None,30.04,False,False,False
20241109_000739,None,31.88,False,False,False
20241109_000739,None,30.12,False,False,False
20241109_000739,None,31.88,False,False,False
20241109_000739,None,31.88,False,False,False
20241109_000739,None,31.88,False,False,False
20241109_000740,None,32.00,False,False,False
20241109_000740,None,30.40,False,False,False
20241109_000740,None,31.88,False,False,False
20241109_000740,None,31.88,False,False,False
20241109_000740,None,30.48,False,False,False
20241109_000740,None,31.88,False,False,False
20241109_000740,None,30.48,False,False,False
20241109_000740,None,31.88,False,False,False
20241109_000740,None,30.48,False,False,False
20241109_000740,None,32.00,False,False,False
20241109_000741,None,32.00,False,False,False
20241109_000741,None,31.48,False,False,False
20241109_000741,None,31.76,False,False,False
20241109_000741,None,29.40,False,False,False
20241109_000741,None,34.00,False,False,False
20241109_000741,None,31.52,False,False,False
20241109_000741,None,35.20,False,False,False
20241109_000741,None,35.20,True,True,True
20241109_000741,None,32.80,True,False,False
20241109_000741,None,34.60,False,False,False
20241109_000742,None,36.12,False,False,False
20241109_000742,None,36.12,True,True,True
20241109_000742,None,36.30,False,False,False
20241109_000742,None,36.30,True,True,True
20241109_000742,None,35.30,False,False,False
20241109_000742,None,35.30,True,True,True
20241109_000742,None,35.05,False,False,False
20241109_000742,None,35.05,True,True,True
20241109_000742,None,17.71,False,False,False
20241109_000742,None,35.15,False,False,False
20241109_000742,None,35.15,True,True,True
20241109_000742,None,23.40,False,False,False
20241109_000742,None,35.20,False,False,False
20241109_000742,None,35.20,True,True,True
20241109_000743,None,23.80,False,False,False
20241109_000743,None,35.20,False,False,False
20241109_000743,None,35.20,True,True,True
20241109_000743,None,28.20,False,False,False
20241109_000743,None,35.20,False,False,False
20241109_000743,None,35.20,True,True,True
20241109_000743,None,29.40,False,False,False
20241109_000743,None,35.20,False,False,False
20241109_000743,None,35.20,True,True,True
20241109_000743,None,29.60,False,False,False
20241109_000743,None,35.20,False,False,False
20241109_000743,None,35.20,True,True,True
20241109_000743,None,30.04,False,False,False
20241109_000743,None,35.20,False,False,False
20241109_000743,None,35.20,True,True,True
20241109_000744,None,30.56,False,False,False
20241109_000744,None,35.20,False,False,False
20241109_000744,None,35.20,True,True,True
20241109_000744,None,30.60,False,False,False
20241109_000744,None,35.20,False,False,False
20241109_000744,None,35.20,True,True,True
20241109_000744,None,35.05,False,False,False
20241109_000744,None,20.20,False,False,False
20241109_000744,None,N/A,False,False,False
20241109_000744,None,34.00,False,False,False
20241109_000744,None,35.20,False,False,False
20241109_000744,None,34.00,False,False,False
20241109_000744,None,34.50,False,False,False
20241109_000744,None,36.76,False,False,False
20241109_000744,None,36.80,False,False,False
20241109_000744,None,35.20,False,False,False
20241109_000745,None,30.56,False,False,False
20241109_000745,None,36.80,False,False,False
20241109_000745,None,30.96,False,False,False
20241109_000745,None,34.40,False,False,False
20241109_000745,None,31.68,False,False,False
20241109_000745,None,18.71,False,False,False
20241109_000745,None,36.76,False,False,False
20241109_000745,None,30.04,False,False,False
20241109_000745,None,34.50,False,False,False
20241109_000745,None,31.88,False,False,False
20241109_000745,None,30.76,False,False,False
20241109_000745,None,16.86,False,False,False
20241109_000745,None,30.28,False,False,False
20241109_000745,None,28.60,False,False,False
20241109_000745,None,34.70,False,False,False
20241109_000745,None,30.80,False,False,False
20241109_000745,None,32.00,False,False,False
20241109_000745,None,30.28,False,False,False
20241109_000745,None,28.60,False,False,False
20241109_000746,None,34.50,False,False,False
20241109_000746,None,30.76,False,False,False
20241109_000746,None,32.00,False,False,False
20241109_000746,None,15.71,False,False,False
20241109_000746,None,30.56,False,False,False
20241109_000746,None,30.48,False,False,False
20241109_000746,None,35.20,False,False,False
20241109_000746,None,36.80,False,False,False
20241109_000746,None,32.40,False,False,False
20241109_000746,None,17.00,False,False,False
20241109_000746,None,33.80,False,False,False
20241109_000746,None,31.52,False,False,False
20241109_000746,None,35.20,False,False,False
20241109_000746,None,36.80,False,False,False
20241109_000746,None,17.43,False,False,False
20241109_000746,None,34.40,False,False,False
20241109_000746,None,31.28,True,False,False
20241109_000746,None,35.20,True,False,False
20241109_000746,None,17.57,True,False,False
20241109_000746,None,35.55,True,False,False
20241109_000747,None,34.20,True,False,False
20241109_000747,None,32.20,True,False,False
20241109_000747,None,29.60,True,False,False
20241109_000747,None,35.20,True,False,False
20241109_000747,None,33.80,True,False,False
20241109_000747,None,34.20,True,False,False
20241109_000747,None,16.43,True,False,False
20241109_000747,None,31.12,True,False,False
20241109_000747,None,29.60,True,False,False
20241109_000747,None,35.20,True,False,False
20241109_000747,None,32.60,True,False,False
20241109_000747,None,34.20,True,False,False
20241109_000747,None,15.86,True,False,False
20241109_000747,None,31.08,True,False,False
20241109_000747,None,30.04,True,False,False
20241109_000747,None,35.20,True,False,False
20241109_000747,None,34.20,True,False,False
20241109_000747,None,16.00,True,False,False
20241109_000747,None,35.65,True,False,False
20241109_000748,None,31.28,True,False,False
20241109_000748,None,30.44,True,False,False
20241109_000748,None,35.20,True,False,False
20241109_000748,None,35.70,True,False,False
20241109_000748,None,34.20,True,False,False
20241109_000748,None,16.71,True,False,False
20241109_000748,None,31.40,True,False,False
20241109_000748,None,30.48,True,False,False
20241109_000748,None,35.20,True,False,False
20241109_000748,None,34.80,True,False,False
20241109_000748,None,34.70,True,False,False
20241109_000748,None,17.43,True,False,False
20241109_000748,None,32.80,True,False,False
20241109_000748,None,30.68,True,False,False
20241109_000748,None,35.20,True,False,False
20241109_000748,None,34.70,True,False,False
20241109_000748,None,34.60,True,False,False
20241109_000748,None,17.43,True,False,False
20241109_000749,None,31.92,True,False,False
20241109_000749,None,30.96,True,False,False
20241109_000749,None,35.20,True,False,False
20241109_000749,None,34.90,True,False,False
20241109_000749,None,32.40,True,False,False
20241109_000749,None,17.86,True,False,False
20241109_000749,None,32.20,True,False,False
20241109_000749,None,31.24,True,False,False
20241109_000749,None,32.40,True,False,False
20241109_000749,None,35.20,True,False,False
20241109_000749,None,35.05,True,False,False
20241109_000749,None,19.57,True,False,False
20241109_000749,None,35.00,True,False,False
20241109_000749,None,30.80,True,False,False
20241109_000749,None,35.20,True,False,False
20241109_000749,None,34.90,True,False,False
20241109_000749,None,18.43,True,False,False
20241109_000749,None,31.16,True,False,False
20241109_000750,None,34.40,True,False,False
20241109_000750,None,35.20,True,False,False
20241109_000750,None,34.00,True,False,False
20241109_000750,None,35.15,True,False,False
20241109_000750,None,21.60,True,False,False
20241109_000750,None,34.00,True,False,False
20241109_000750,None,31.92,True,False,False
20241109_000750,None,35.20,True,False,False
20241109_000750,None,35.15,True,False,False
20241109_000750,None,33.20,True,False,False
20241109_000750,None,22.00,True,False,False
20241109_000750,None,34.00,True,False,False
20241109_000750,None,32.60,True,False,False
20241109_000750,None,35.20,True,False,False
20241109_000750,None,34.00,True,False,False
20241109_000750,None,35.15,True,False,False
20241109_000750,None,34.40,True,False,False
20241109_000750,None,21.20,True,False,False
20241109_000751,None,31.64,True,False,False
20241109_000751,None,35.20,True,False,False
20241109_000751,None,35.05,True,False,False
20241109_000751,None,34.00,True,False,False
20241109_000751,None,34.00,True,False,False
20241109_000751,None,21.00,True,False,False
20241109_000751,None,31.84,True,False,False
20241109_000751,None,35.20,True,False,False
20241109_000751,None,34.00,True,False,False
